BudgetBookVersion	Ministry	HeadNumber	HeadName	BudgetYear	DataVersion	DataValue
2019	MINISTRY OF HEALTH	24	HOSPITALS	2017	ACTUAL	120200
2019	MINISTRY OF HEALTH	24	HOSPITALS	2018	ORIGINAL	145674
2019	MINISTRY OF HEALTH	24	HOSPITALS	2018	REVISED	155374
2019	MINISTRY OF HEALTH	24	HOSPITALS	2019	ESTIMATE	145674
2019	MINISTRY OF HEALTH	55	FINANCIAL ASSISTANCE	2017	ACTUAL	51915
2019	MINISTRY OF HEALTH	55	FINANCIAL ASSISTANCE	2018	ORIGINAL	51684
2019	MINISTRY OF HEALTH	55	FINANCIAL ASSISTANCE	2018	REVISED	51684
2019	MINISTRY OF HEALTH	55	FINANCIAL ASSISTANCE	2019	ESTIMATE	51484
2019	MINISTRY OF HEALTH	91	HEALTH INSURANCE	2017	ACTUAL	3959
2019	MINISTRY OF HEALTH	91	HEALTH INSURANCE	2018	ORIGINAL	3995
2019	MINISTRY OF HEALTH	91	HEALTH INSURANCE	2018	REVISED	4293
2019	MINISTRY OF HEALTH	91	HEALTH INSURANCE	2019	ESTIMATE	3930
2019	MINISTRY OF TOURISM & TRANSPORT	48	MIN. OF TOURISM & TRANSPORT HQ	2017	ACTUAL	44425
2019	MINISTRY OF TOURISM & TRANSPORT	48	MIN. OF TOURISM & TRANSPORT HQ	2018	ORIGINAL	14395
2019	MINISTRY OF TOURISM & TRANSPORT	48	MIN. OF TOURISM & TRANSPORT HQ	2018	REVISED	14480
2019	MINISTRY OF TOURISM & TRANSPORT	48	MIN. OF TOURISM & TRANSPORT HQ	2019	ESTIMATE	39475
2019	MINISTRY OF TOURISM & TRANSPORT	30	MARINE & PORTS	2017	ACTUAL	21349
2019	MINISTRY OF TOURISM & TRANSPORT	30	MARINE & PORTS	2018	ORIGINAL	20250
2019	MINISTRY OF TOURISM & TRANSPORT	30	MARINE & PORTS	2018	REVISED	20292
2019	MINISTRY OF TOURISM & TRANSPORT	30	MARINE & PORTS	2019	ESTIMATE	21278
2019	MINISTRY OF TOURISM & TRANSPORT	34	TRANSPORT CONTROL DEPARTMENT	2017	ACTUAL	5465
2019	MINISTRY OF TOURISM & TRANSPORT	34	TRANSPORT CONTROL DEPARTMENT	2018	ORIGINAL	5375
2019	MINISTRY OF TOURISM & TRANSPORT	34	TRANSPORT CONTROL DEPARTMENT	2018	REVISED	5375
2019	MINISTRY OF TOURISM & TRANSPORT	34	TRANSPORT CONTROL DEPARTMENT	2019	ESTIMATE	5375
2019	MINISTRY OF TOURISM & TRANSPORT	35	PUBLIC TRANSPORTATION	2017	ACTUAL	21764
2019	MINISTRY OF TOURISM & TRANSPORT	35	PUBLIC TRANSPORTATION	2018	ORIGINAL	21615
2019	MINISTRY OF TOURISM & TRANSPORT	35	PUBLIC TRANSPORTATION	2018	REVISED	21530
2019	MINISTRY OF TOURISM & TRANSPORT	35	PUBLIC TRANSPORTATION	2019	ESTIMATE	22368
2019	MINISTRY OF PUBLIC WORKS	36	MIN. OF PUBLIC WORKS HQ	2017	ACTUAL	4359
2019	MINISTRY OF PUBLIC WORKS	36	MIN. OF PUBLIC WORKS HQ	2018	ORIGINAL	5931
2019	MINISTRY OF PUBLIC WORKS	36	MIN. OF PUBLIC WORKS HQ	2018	REVISED	5922
2019	MINISTRY OF PUBLIC WORKS	36	MIN. OF PUBLIC WORKS HQ	2019	ESTIMATE	6209
2019	MINISTRY OF PUBLIC WORKS	49	LAND VALUATION	2017	ACTUAL	715
2019	MINISTRY OF PUBLIC WORKS	49	LAND VALUATION	2018	ORIGINAL	787
2019	MINISTRY OF PUBLIC WORKS	49	LAND VALUATION	2018	REVISED	813
2019	MINISTRY OF PUBLIC WORKS	49	LAND VALUATION	2019	ESTIMATE	1027
2019	MINISTRY OF PUBLIC WORKS	53	BERMUDA HOUSING CORP	2017	ACTUAL	6050
2019	MINISTRY OF PUBLIC WORKS	53	BERMUDA HOUSING CORP	2018	ORIGINAL	6050
2019	MINISTRY OF PUBLIC WORKS	53	BERMUDA HOUSING CORP	2018	REVISED	6050
2019	MINISTRY OF PUBLIC WORKS	53	BERMUDA HOUSING CORP	2019	ESTIMATE	6050
2019	MINISTRY OF PUBLIC WORKS	68	PARKS	2017	ACTUAL	8540
2019	MINISTRY OF PUBLIC WORKS	68	PARKS	2018	ORIGINAL	9808
2019	MINISTRY OF PUBLIC WORKS	68	PARKS	2018	REVISED	8472
2019	MINISTRY OF PUBLIC WORKS	68	PARKS	2019	ESTIMATE	9644
2019	MINISTRY OF PUBLIC WORKS	81	PUBLIC LANDS & BUILDINGS	2017	ACTUAL	19507
2019	MINISTRY OF PUBLIC WORKS	81	PUBLIC LANDS & BUILDINGS	2018	ORIGINAL	19507
2019	MINISTRY OF PUBLIC WORKS	81	PUBLIC LANDS & BUILDINGS	2018	REVISED	19924
2019	MINISTRY OF PUBLIC WORKS	81	PUBLIC LANDS & BUILDINGS	2019	ESTIMATE	19472
2019	MINISTRY OF PUBLIC WORKS	82	WORKS & ENGINEERING	2017	ACTUAL	32527
2019	MINISTRY OF PUBLIC WORKS	82	WORKS & ENGINEERING	2018	ORIGINAL	30588
2019	MINISTRY OF PUBLIC WORKS	82	WORKS & ENGINEERING	2018	REVISED	30414
2019	MINISTRY OF PUBLIC WORKS	82	WORKS & ENGINEERING	2019	ESTIMATE	29647
2019	MINISTRY OF PUBLIC WORKS	97	LAND TITLE & REGISTRATION	2017	ACTUAL	879
2019	MINISTRY OF PUBLIC WORKS	97	LAND TITLE & REGISTRATION	2018	ORIGINAL	1297
2019	MINISTRY OF PUBLIC WORKS	97	LAND TITLE & REGISTRATION	2018	REVISED	1144
2019	MINISTRY OF PUBLIC WORKS	97	LAND TITLE & REGISTRATION	2019	ESTIMATE	1398
2019	MINISTRY OF LABOUR, COMMUNITY AFFAIRS & SPORTS	71	MIN. OF LABOUR, COMMUNITY AFFS. & SPORTS HQ	2017	ACTUAL	1784
2019	MINISTRY OF LABOUR, COMMUNITY AFFAIRS & SPORTS	71	MIN. OF LABOUR, COMMUNITY AFFS. & SPORTS HQ	2018	ORIGINAL	2520
2019	MINISTRY OF LABOUR, COMMUNITY AFFAIRS & SPORTS	71	MIN. OF LABOUR, COMMUNITY AFFS. & SPORTS HQ	2018	REVISED	2520
2019	MINISTRY OF LABOUR, COMMUNITY AFFAIRS & SPORTS	71	MIN. OF LABOUR, COMMUNITY AFFS. & SPORTS HQ	2019	ESTIMATE	2218
2019	MINISTRY OF LABOUR, COMMUNITY AFFAIRS & SPORTS	20	YOUTH, SPORT & RECREATION	2017	ACTUAL	9172
2019	MINISTRY OF LABOUR, COMMUNITY AFFAIRS & SPORTS	20	YOUTH, SPORT & RECREATION	2018	ORIGINAL	9654
2019	MINISTRY OF LABOUR, COMMUNITY AFFAIRS & SPORTS	20	YOUTH, SPORT & RECREATION	2018	REVISED	9654
2019	MINISTRY OF LABOUR, COMMUNITY AFFAIRS & SPORTS	20	YOUTH, SPORT & RECREATION	2019	ESTIMATE	10109
2019	MINISTRY OF LABOUR, COMMUNITY AFFAIRS & SPORTS	52	COMMUNITY & CULTURAL AFFAIRS	2017	ACTUAL	2694
2019	MINISTRY OF LABOUR, COMMUNITY AFFAIRS & SPORTS	52	COMMUNITY & CULTURAL AFFAIRS	2018	ORIGINAL	2242
2019	MINISTRY OF LABOUR, COMMUNITY AFFAIRS & SPORTS	52	COMMUNITY & CULTURAL AFFAIRS	2018	REVISED	2242
2019	MINISTRY OF LABOUR, COMMUNITY AFFAIRS & SPORTS	52	COMMUNITY & CULTURAL AFFAIRS	2019	ESTIMATE	2242
2019	MINISTRY OF LABOUR, COMMUNITY AFFAIRS & SPORTS	60	WORKFORCE DEVELOPMENT	2017	ACTUAL	4110
2019	MINISTRY OF LABOUR, COMMUNITY AFFAIRS & SPORTS	60	WORKFORCE DEVELOPMENT	2018	ORIGINAL	3849
2019	MINISTRY OF LABOUR, COMMUNITY AFFAIRS & SPORTS	60	WORKFORCE DEVELOPMENT	2018	REVISED	3996
2019	MINISTRY OF LABOUR, COMMUNITY AFFAIRS & SPORTS	60	WORKFORCE DEVELOPMENT	2019	ESTIMATE	4296
2019	MINISTRY OF NATIONAL SECURITY	83	MIN. OF NATIONAL SECURITY HQ	2017	ACTUAL	1723
2019	MINISTRY OF NATIONAL SECURITY	83	MIN. OF NATIONAL SECURITY HQ	2018	ORIGINAL	1466
2019	MINISTRY OF NATIONAL SECURITY	83	MIN. OF NATIONAL SECURITY HQ	2018	REVISED	1559
2019	MINISTRY OF NATIONAL SECURITY	83	MIN. OF NATIONAL SECURITY HQ	2019	ESTIMATE	2060
2019	MINISTRY OF NATIONAL SECURITY	06	DEFENCE	2017	ACTUAL	6692
2019	MINISTRY OF NATIONAL SECURITY	06	DEFENCE	2018	ORIGINAL	7209
2019	MINISTRY OF NATIONAL SECURITY	06	DEFENCE	2018	REVISED	7209
2019	MINISTRY OF NATIONAL SECURITY	06	DEFENCE	2019	ESTIMATE	7209
2019	MINISTRY OF NATIONAL SECURITY	07	POLICE	2017	ACTUAL	62182
2019	MINISTRY OF NATIONAL SECURITY	07	POLICE	2018	ORIGINAL	65802
2019	MINISTRY OF NATIONAL SECURITY	07	POLICE	2018	REVISED	65802
2019	MINISTRY OF NATIONAL SECURITY	07	POLICE	2019	ESTIMATE	65802
2019	MINISTRY OF NATIONAL SECURITY	12	CUSTOMS	2017	ACTUAL	17132
2019	MINISTRY OF NATIONAL SECURITY	12	CUSTOMS	2018	ORIGINAL	16939
2019	MINISTRY OF NATIONAL SECURITY	12	CUSTOMS	2018	REVISED	16945
2019	MINISTRY OF NATIONAL SECURITY	12	CUSTOMS	2019	ESTIMATE	16945
2019	MINISTRY OF NATIONAL SECURITY	25	DEPT. OF CORRECTIONS	2017	ACTUAL	26324
2019	MINISTRY OF NATIONAL SECURITY	25	DEPT. OF CORRECTIONS	2018	ORIGINAL	25082
2019	MINISTRY OF NATIONAL SECURITY	25	DEPT. OF CORRECTIONS	2018	REVISED	24981
2019	MINISTRY OF NATIONAL SECURITY	25	DEPT. OF CORRECTIONS	2019	ESTIMATE	25082
2019	MINISTRY OF NATIONAL SECURITY	27	IMMIGRATION	2017	ACTUAL	4771
2019	MINISTRY OF NATIONAL SECURITY	27	IMMIGRATION	2018	ORIGINAL	4754
2019	MINISTRY OF NATIONAL SECURITY	27	IMMIGRATION	2018	REVISED	4754
2019	MINISTRY OF NATIONAL SECURITY	27	IMMIGRATION	2019	ESTIMATE	4754
2019	MINISTRY OF NATIONAL SECURITY	45	FIRE SERVICES	2017	ACTUAL	13658
2019	MINISTRY OF NATIONAL SECURITY	45	FIRE SERVICES	2018	ORIGINAL	13127
2019	MINISTRY OF NATIONAL SECURITY	45	FIRE SERVICES	2018	REVISED	13127
2019	MINISTRY OF NATIONAL SECURITY	45	FIRE SERVICES	2019	ESTIMATE	13127
2019	MINISTRY OF HOME AFFAIRS	93	MIN. OF HOME AFFAIRS HQ	2017	ACTUAL	1772
2019	MINISTRY OF HOME AFFAIRS	93	MIN. OF HOME AFFAIRS HQ	2018	ORIGINAL	4467
2019	MINISTRY OF HOME AFFAIRS	93	MIN. OF HOME AFFAIRS HQ	2018	REVISED	4448
2019	MINISTRY OF HOME AFFAIRS	93	MIN. OF HOME AFFAIRS HQ	2019	ESTIMATE	3723
2019	MINISTRY OF HOME AFFAIRS	29	REGISTRY GENERAL	2017	ACTUAL	1606
2019	MINISTRY OF HOME AFFAIRS	29	REGISTRY GENERAL	2018	ORIGINAL	1953
2019	MINISTRY OF HOME AFFAIRS	29	REGISTRY GENERAL	2018	REVISED	1960
2019	MINISTRY OF HOME AFFAIRS	29	REGISTRY GENERAL	2019	ESTIMATE	1832
2019	MINISTRY OF HOME AFFAIRS	32	DEPT. OF PLANNING	2017	ACTUAL	2693
2019	MINISTRY OF HOME AFFAIRS	32	DEPT. OF PLANNING	2018	ORIGINAL	3304
2019	MINISTRY OF HOME AFFAIRS	32	DEPT. OF PLANNING	2018	REVISED	3304
2019	MINISTRY OF HOME AFFAIRS	32	DEPT. OF PLANNING	2019	ESTIMATE	3376
2019	MINISTRY OF HOME AFFAIRS	50	MIN. OF THE ENVIRONMENT HQ	2017	ACTUAL	1109
2019	MINISTRY OF HOME AFFAIRS	50	MIN. OF THE ENVIRONMENT HQ	2018	ORIGINAL	0
2019	MINISTRY OF HOME AFFAIRS	50	MIN. OF THE ENVIRONMENT HQ	2018	REVISED	0
2019	MINISTRY OF HOME AFFAIRS	50	MIN. OF THE ENVIRONMENT HQ	2019	ESTIMATE	0
2019	MINISTRY OF HOME AFFAIRS	79	ENVIRONMENT AND NATURAL RESOURCES	2017	ACTUAL	7860
2019	MINISTRY OF HOME AFFAIRS	79	ENVIRONMENT AND NATURAL RESOURCES	2018	ORIGINAL	8221
2019	MINISTRY OF HOME AFFAIRS	79	ENVIRONMENT AND NATURAL RESOURCES	2018	REVISED	8221
2019	MINISTRY OF HOME AFFAIRS	79	ENVIRONMENT AND NATURAL RESOURCES	2019	ESTIMATE	8352
2019	MINISTRY OF HOME AFFAIRS	89	ENERGY	2017	ACTUAL	628
2019	MINISTRY OF HOME AFFAIRS	89	ENERGY	2018	ORIGINAL	783
2019	MINISTRY OF HOME AFFAIRS	89	ENERGY	2018	REVISED	783
2019	MINISTRY OF HOME AFFAIRS	89	ENERGY	2019	ESTIMATE	880
2019	MINISTRY OF ECONOMIC DEVELOPMENT & TOURISM	95	MIN. OF ECONOMIC DEV. & TOURISM HQ	2017	ACTUAL	30045
2019	MINISTRY OF ECONOMIC DEVELOPMENT & TOURISM	95	MIN. OF ECONOMIC DEV. & TOURISM HQ	2018	ORIGINAL	32366
2019	MINISTRY OF ECONOMIC DEVELOPMENT & TOURISM	95	MIN. OF ECONOMIC DEV. & TOURISM HQ	2018	REVISED	32366
2019	MINISTRY OF ECONOMIC DEVELOPMENT & TOURISM	95	MIN. OF ECONOMIC DEV. & TOURISM HQ	2019	ESTIMATE	0
2018	NON-MINISTRY DEPARTMENTS	01	GOVERNOR & STAFF	2016	ACTUAL	1247
2018	NON-MINISTRY DEPARTMENTS	01	GOVERNOR & STAFF	2017	ORIGINAL	1395
2018	NON-MINISTRY DEPARTMENTS	01	GOVERNOR & STAFF	2017	REVISED	1395
2018	NON-MINISTRY DEPARTMENTS	01	GOVERNOR & STAFF	2018	ESTIMATE	1395
2018	NON-MINISTRY DEPARTMENTS	02	LEGISLATURE	2016	ACTUAL	5051
2018	NON-MINISTRY DEPARTMENTS	02	LEGISLATURE	2017	ORIGINAL	5166
2018	NON-MINISTRY DEPARTMENTS	02	LEGISLATURE	2017	REVISED	5166
2018	NON-MINISTRY DEPARTMENTS	02	LEGISLATURE	2018	ESTIMATE	5530
2018	NON-MINISTRY DEPARTMENTS	05	OFFICE OF THE AUDITOR	2016	ACTUAL	3549
2018	NON-MINISTRY DEPARTMENTS	05	OFFICE OF THE AUDITOR	2017	ORIGINAL	4083
2018	NON-MINISTRY DEPARTMENTS	05	OFFICE OF THE AUDITOR	2017	REVISED	4083
2018	NON-MINISTRY DEPARTMENTS	05	OFFICE OF THE AUDITOR	2018	ESTIMATE	4082
2018	NON-MINISTRY DEPARTMENTS	56	HUMAN RIGHTS COMMISSION	2016	ACTUAL	1245
2018	NON-MINISTRY DEPARTMENTS	56	HUMAN RIGHTS COMMISSION	2017	ORIGINAL	1269
2018	NON-MINISTRY DEPARTMENTS	56	HUMAN RIGHTS COMMISSION	2017	REVISED	1269
2018	NON-MINISTRY DEPARTMENTS	56	HUMAN RIGHTS COMMISSION	2018	ESTIMATE	1269
2018	NON-MINISTRY DEPARTMENTS	63	PARLIAMENTARY REGISTRAR	2016	ACTUAL	1389
2018	NON-MINISTRY DEPARTMENTS	63	PARLIAMENTARY REGISTRAR	2017	ORIGINAL	2502
2018	NON-MINISTRY DEPARTMENTS	63	PARLIAMENTARY REGISTRAR	2017	REVISED	2502
2018	NON-MINISTRY DEPARTMENTS	63	PARLIAMENTARY REGISTRAR	2018	ESTIMATE	1571
2018	NON-MINISTRY DEPARTMENTS	85	OMBUDSMAN'S OFFICE	2016	ACTUAL	779
2018	NON-MINISTRY DEPARTMENTS	85	OMBUDSMAN'S OFFICE	2017	ORIGINAL	910
2018	NON-MINISTRY DEPARTMENTS	85	OMBUDSMAN'S OFFICE	2017	REVISED	910
2018	NON-MINISTRY DEPARTMENTS	85	OMBUDSMAN'S OFFICE	2018	ESTIMATE	924
2018	NON-MINISTRY DEPARTMENTS	92	INTERNAL AUDIT	2016	ACTUAL	1167
2018	NON-MINISTRY DEPARTMENTS	92	INTERNAL AUDIT	2017	ORIGINAL	1574
2018	NON-MINISTRY DEPARTMENTS	92	INTERNAL AUDIT	2017	REVISED	1479
2018	NON-MINISTRY DEPARTMENTS	92	INTERNAL AUDIT	2018	ESTIMATE	1426
2018	NON-MINISTRY DEPARTMENTS	98	INFORMATION COMMISSIONER'S OFFICE	2016	ACTUAL	665
2018	NON-MINISTRY DEPARTMENTS	98	INFORMATION COMMISSIONER'S OFFICE	2017	ORIGINAL	957
2018	NON-MINISTRY DEPARTMENTS	98	INFORMATION COMMISSIONER'S OFFICE	2017	REVISED	957
2018	NON-MINISTRY DEPARTMENTS	98	INFORMATION COMMISSIONER'S OFFICE	2018	ESTIMATE	957
2018	NON-MINISTRY DEPARTMENTS	101	PRIVACY COMMISSIONER'S OFFICE	2016	ACTUAL	0
2018	NON-MINISTRY DEPARTMENTS	101	PRIVACY COMMISSIONER'S OFFICE	2017	ORIGINAL	867
2018	NON-MINISTRY DEPARTMENTS	101	PRIVACY COMMISSIONER'S OFFICE	2017	REVISED	0
2018	NON-MINISTRY DEPARTMENTS	101	PRIVACY COMMISSIONER'S OFFICE	2018	ESTIMATE	567
2018	CABINET OFFICE DEPARTMENTS	09	CABINET OFFICE	2016	ACTUAL	7010
2018	CABINET OFFICE DEPARTMENTS	09	CABINET OFFICE	2017	ORIGINAL	6912
2018	CABINET OFFICE DEPARTMENTS	09	CABINET OFFICE	2017	REVISED	6814
2018	CABINET OFFICE DEPARTMENTS	09	CABINET OFFICE	2018	ESTIMATE	7562
2018	CABINET OFFICE DEPARTMENTS	13	POST OFFICE	2016	ACTUAL	9659
2018	CABINET OFFICE DEPARTMENTS	13	POST OFFICE	2017	ORIGINAL	10677
2018	CABINET OFFICE DEPARTMENTS	13	POST OFFICE	2017	REVISED	10677
2018	CABINET OFFICE DEPARTMENTS	13	POST OFFICE	2018	ESTIMATE	10677
2018	CABINET OFFICE DEPARTMENTS	14	DEPT. OF STATISTICS	2016	ACTUAL	2663
2018	CABINET OFFICE DEPARTMENTS	14	DEPT. OF STATISTICS	2017	ORIGINAL	2493
2018	CABINET OFFICE DEPARTMENTS	14	DEPT. OF STATISTICS	2017	REVISED	2493
2018	CABINET OFFICE DEPARTMENTS	14	DEPT. OF STATISTICS	2018	ESTIMATE	2493
2018	CABINET OFFICE DEPARTMENTS	26	DEPT. OF HUMAN RESOURCES	2016	ACTUAL	2851
2018	CABINET OFFICE DEPARTMENTS	26	DEPT. OF HUMAN RESOURCES	2017	ORIGINAL	3846
2018	CABINET OFFICE DEPARTMENTS	26	DEPT. OF HUMAN RESOURCES	2017	REVISED	3846
2018	CABINET OFFICE DEPARTMENTS	26	DEPT. OF HUMAN RESOURCES	2018	ESTIMATE	3813
2018	CABINET OFFICE DEPARTMENTS	43	DEPT. OF INFORMATION & DIGITAL TECH.	2016	ACTUAL	5838
2018	CABINET OFFICE DEPARTMENTS	43	DEPT. OF INFORMATION & DIGITAL TECH.	2017	ORIGINAL	6976
2018	CABINET OFFICE DEPARTMENTS	43	DEPT. OF INFORMATION & DIGITAL TECH.	2017	REVISED	6976
2018	CABINET OFFICE DEPARTMENTS	43	DEPT. OF INFORMATION & DIGITAL TECH.	2018	ESTIMATE	6690
2018	CABINET OFFICE DEPARTMENTS	51	DEPT. OF COMMUNICATIONS	2016	ACTUAL	2054
2018	CABINET OFFICE DEPARTMENTS	51	DEPT. OF COMMUNICATIONS	2017	ORIGINAL	2945
2018	CABINET OFFICE DEPARTMENTS	51	DEPT. OF COMMUNICATIONS	2017	REVISED	2903
2018	CABINET OFFICE DEPARTMENTS	51	DEPT. OF COMMUNICATIONS	2018	ESTIMATE	3150
2018	CABINET OFFICE DEPARTMENTS	80	PROJECT MANAGEMENT & PROCUREMENT	2016	ACTUAL	652
2018	CABINET OFFICE DEPARTMENTS	80	PROJECT MANAGEMENT & PROCUREMENT	2017	ORIGINAL	773
2018	CABINET OFFICE DEPARTMENTS	80	PROJECT MANAGEMENT & PROCUREMENT	2017	REVISED	914
2018	CABINET OFFICE DEPARTMENTS	80	PROJECT MANAGEMENT & PROCUREMENT	2018	ESTIMATE	772
2018	CABINET OFFICE DEPARTMENTS	84	E-GOVERNMENT	2016	ACTUAL	668
2018	CABINET OFFICE DEPARTMENTS	84	E-GOVERNMENT	2017	ORIGINAL	0
2018	CABINET OFFICE DEPARTMENTS	84	E-GOVERNMENT	2017	REVISED	0
2018	CABINET OFFICE DEPARTMENTS	84	E-GOVERNMENT	2018	ESTIMATE	0
2018	MINISTRY OF LEGAL AFFAIRS	87	MIN. OF LEGAL AFFAIRS HQ	2016	ACTUAL	5939
2018	MINISTRY OF LEGAL AFFAIRS	87	MIN. OF LEGAL AFFAIRS HQ	2017	ORIGINAL	6203
2018	MINISTRY OF LEGAL AFFAIRS	87	MIN. OF LEGAL AFFAIRS HQ	2017	REVISED	6203
2018	MINISTRY OF LEGAL AFFAIRS	87	MIN. OF LEGAL AFFAIRS HQ	2018	ESTIMATE	5718
2018	MINISTRY OF LEGAL AFFAIRS	03	JUDICIAL DEPARTMENT	2016	ACTUAL	7349
2018	MINISTRY OF LEGAL AFFAIRS	03	JUDICIAL DEPARTMENT	2017	ORIGINAL	8361
2018	MINISTRY OF LEGAL AFFAIRS	03	JUDICIAL DEPARTMENT	2017	REVISED	8361
2018	MINISTRY OF LEGAL AFFAIRS	03	JUDICIAL DEPARTMENT	2018	ESTIMATE	8473
2018	MINISTRY OF LEGAL AFFAIRS	04	ATTORNEY GENERAL'S CHAMBERS	2016	ACTUAL	4229
2018	MINISTRY OF LEGAL AFFAIRS	04	ATTORNEY GENERAL'S CHAMBERS	2017	ORIGINAL	4808
2018	MINISTRY OF LEGAL AFFAIRS	04	ATTORNEY GENERAL'S CHAMBERS	2017	REVISED	4808
2018	MINISTRY OF LEGAL AFFAIRS	04	ATTORNEY GENERAL'S CHAMBERS	2018	ESTIMATE	5309
2018	MINISTRY OF LEGAL AFFAIRS	74	DEPT. OF COURT SERVICES	2016	ACTUAL	3989
2018	MINISTRY OF LEGAL AFFAIRS	74	DEPT. OF COURT SERVICES	2017	ORIGINAL	4318
2018	MINISTRY OF LEGAL AFFAIRS	74	DEPT. OF COURT SERVICES	2017	REVISED	4318
2018	MINISTRY OF LEGAL AFFAIRS	74	DEPT. OF COURT SERVICES	2018	ESTIMATE	4675
2018	MINISTRY OF LEGAL AFFAIRS	75	DEPT. OF PUBLIC PROSECUTIONS	2016	ACTUAL	2785
2018	MINISTRY OF LEGAL AFFAIRS	75	DEPT. OF PUBLIC PROSECUTIONS	2017	ORIGINAL	3389
2018	MINISTRY OF LEGAL AFFAIRS	75	DEPT. OF PUBLIC PROSECUTIONS	2017	REVISED	3389
2018	MINISTRY OF LEGAL AFFAIRS	75	DEPT. OF PUBLIC PROSECUTIONS	2018	ESTIMATE	3503
2018	MINISTRY OF FINANCE	10	MIN. OF FINANCE HQ	2016	ACTUAL	4070
2018	MINISTRY OF FINANCE	10	MIN. OF FINANCE HQ	2017	ORIGINAL	4297
2018	MINISTRY OF FINANCE	10	MIN. OF FINANCE HQ	2017	REVISED	4297
2018	MINISTRY OF FINANCE	10	MIN. OF FINANCE HQ	2018	ESTIMATE	5050
2018	MINISTRY OF FINANCE	11	ACCOUNTANT GENERAL	2016	ACTUAL	83089
2018	MINISTRY OF FINANCE	11	ACCOUNTANT GENERAL	2017	ORIGINAL	86637
2018	MINISTRY OF FINANCE	11	ACCOUNTANT GENERAL	2017	REVISED	84681
2018	MINISTRY OF FINANCE	11	ACCOUNTANT GENERAL	2018	ESTIMATE	86461
2018	MINISTRY OF FINANCE	28	SOCIAL INSURANCE	2016	ACTUAL	6365
2018	MINISTRY OF FINANCE	28	SOCIAL INSURANCE	2017	ORIGINAL	6009
2018	MINISTRY OF FINANCE	28	SOCIAL INSURANCE	2017	REVISED	5420
2018	MINISTRY OF FINANCE	28	SOCIAL INSURANCE	2018	ESTIMATE	5250
2018	MINISTRY OF FINANCE	38	OFFICE OF THE TAX COMMISSIONER	2016	ACTUAL	3403
2018	MINISTRY OF FINANCE	38	OFFICE OF THE TAX COMMISSIONER	2017	ORIGINAL	3451
2018	MINISTRY OF FINANCE	38	OFFICE OF THE TAX COMMISSIONER	2017	REVISED	3451
2018	MINISTRY OF FINANCE	38	OFFICE OF THE TAX COMMISSIONER	2018	ESTIMATE	3451
2018	MINISTRY OF FINANCE	39	REGISTRAR OF COMPANIES	2016	ACTUAL	2194
2018	MINISTRY OF FINANCE	39	REGISTRAR OF COMPANIES	2017	ORIGINAL	2587
2018	MINISTRY OF FINANCE	39	REGISTRAR OF COMPANIES	2017	REVISED	2714
2018	MINISTRY OF FINANCE	39	REGISTRAR OF COMPANIES	2018	ESTIMATE	3187
2018	MINISTRY OF FINANCE	58	INTEREST ON DEBT	2016	ACTUAL	120620
2018	MINISTRY OF FINANCE	58	INTEREST ON DEBT	2017	ORIGINAL	124000
2018	MINISTRY OF FINANCE	58	INTEREST ON DEBT	2017	REVISED	119500
2018	MINISTRY OF FINANCE	58	INTEREST ON DEBT	2018	ESTIMATE	124000
2018	MINISTRY OF FINANCE	59	SINKING FUND CONTRIBUTION	2016	ACTUAL	58375
2018	MINISTRY OF FINANCE	59	SINKING FUND CONTRIBUTION	2017	ORIGINAL	62085
2018	MINISTRY OF FINANCE	59	SINKING FUND CONTRIBUTION	2017	REVISED	62085
2018	MINISTRY OF FINANCE	59	SINKING FUND CONTRIBUTION	2018	ESTIMATE	64223
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	16	MIN. OF EDUCATION & WORFORCE DEV. HQ	2016	ACTUAL	2208
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	16	MIN. OF EDUCATION & WORFORCE DEV. HQ	2017	ORIGINAL	2414
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	16	MIN. OF EDUCATION & WORFORCE DEV. HQ	2017	REVISED	2451
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	16	MIN. OF EDUCATION & WORFORCE DEV. HQ	2018	ESTIMATE	3340
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	17	DEPT. OF EDUCATION	2016	ACTUAL	108526
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	17	DEPT. OF EDUCATION	2017	ORIGINAL	109096
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	17	DEPT. OF EDUCATION	2017	REVISED	109059
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	17	DEPT. OF EDUCATION	2018	ESTIMATE	114243
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	18	LIBRARIES & ARCHIVES	2016	ACTUAL	1744
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	18	LIBRARIES & ARCHIVES	2017	ORIGINAL	1926
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	18	LIBRARIES & ARCHIVES	2017	REVISED	1926
2018	MINISTRY OF EDUCATION & WORKFORCE DEVELOPMENT	18	LIBRARIES & ARCHIVES	2018	ESTIMATE	3222
