BudgetBookVersion	Ministry	HeadNumber	HeadName	BudgetYear	DataVersion	DataValue
1994	NON-MINISTRY DEPARTMENTS	01	GOVERNOR & STAFF	1992	ORIGINAL	6
1994	NON-MINISTRY DEPARTMENTS	01	GOVERNOR & STAFF	1992	REVISED	6
1994	NON-MINISTRY DEPARTMENTS	01	GOVERNOR & STAFF	1994	ESTIMATE	0
1994	NON-MINISTRY DEPARTMENTS	02	LEGISLATURE	1991	ACTUAL	0
1994	NON-MINISTRY DEPARTMENTS	02	LEGISLATURE	1992	ORIGINAL	0
1994	NON-MINISTRY DEPARTMENTS	02	LEGISLATURE	1992	REVISED	0
1994	NON-MINISTRY DEPARTMENTS	02	LEGISLATURE	1994	ESTIMATE	7
1994	NON-MINISTRY DEPARTMENTS	03	JUDICIAL DEPARTMENT	1991	ACTUAL	0
1994	NON-MINISTRY DEPARTMENTS	03	JUDICIAL DEPARTMENT	1992	ORIGINAL	10
1994	NON-MINISTRY DEPARTMENTS	03	JUDICIAL DEPARTMENT	1992	REVISED	10
1994	NON-MINISTRY DEPARTMENTS	03	JUDICIAL DEPARTMENT	1994	ESTIMATE	13
1994	NON-MINISTRY DEPARTMENTS	04	ATTORNEY GENERAL'S CHAMBERS	1991	ACTUAL	0
1994	NON-MINISTRY DEPARTMENTS	04	ATTORNEY GENERAL'S CHAMBERS	1992	ORIGINAL	0
1994	NON-MINISTRY DEPARTMENTS	04	ATTORNEY GENERAL'S CHAMBERS	1992	REVISED	0
1994	NON-MINISTRY DEPARTMENTS	04	ATTORNEY GENERAL'S CHAMBERS	1994	ESTIMATE	27
1994	NON-MINISTRY DEPARTMENTS	05	OFFICE OF THE AUDITOR	1991	ACTUAL	19
1994	NON-MINISTRY DEPARTMENTS	05	OFFICE OF THE AUDITOR	1992	ORIGINAL	0
1994	NON-MINISTRY DEPARTMENTS	05	OFFICE OF THE AUDITOR	1992	REVISED	0
1994	NON-MINISTRY DEPARTMENTS	05	OFFICE OF THE AUDITOR	1994	ESTIMATE	0
